"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment"
"","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","12.6315861111111","12.9315861111111","9571"
"","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","6.55813333333333","6.85813333333333","11533"
"","PE(20:0_21:0)+H",1,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PE(20:0_21:0)+H",10.52189,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PE(20:0_21:0)+H",2,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PE(20:0_21:0)+H",18384810,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PE(20:0_21:0)+H",818.66305,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PE(20:0_21:0)+H","818.66338","677.64427","383.35202","369.33632","295.29955","309.31525","142.02639","10.3399527777778","10.6399527777778","15"
"","PE(20:0_22:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(20:0_22:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(20:0_22:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(20:0_22:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(20:0_22:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(20:0_22:0)+H","832.67898","691.65987","397.36762","369.33632","295.29955","323.33085","142.02639","10.7749597222222","11.0749597222222","4185"
"","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(20:0_22:1)+H","830.66338","689.64427","395.35202","369.33632","295.29955","321.31525","142.02639","9.53628194444445","9.83628194444445","7871"
"","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(20:0_22:1)+H",0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(20:0_22:1)+H","830.66338","689.64427","395.35202","369.33632","295.29955","321.31525","142.02639","9.9175333333333","10.2175333333333","13286"
"","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(20:0_22:2)+H","828.64768","687.62857","393.33632","369.33632","295.29955","319.29955","142.02639","9.11351111111111","9.41351111111111","4432"
"","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PE(20:0_22:2)+H",0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PE(20:0_22:2)+H","828.64768","687.62857","393.33632","369.33632","295.29955","319.29955","142.02639","8.6258125","8.9258125","10651"
"","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_22:3)+H","826.63208","685.61297","391.32072","369.33632","295.29955","317.28395","142.02639","8.398175","8.698175","1437"
"","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_22:3)+H",0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_22:3)+H","826.63208","685.61297","391.32072","369.33632","295.29955","317.28395","142.02639","8.20431388888889","8.50431388888889","2519"
"","PE(20:0_22:4)+H",1,0,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_22:4)+H",8.088917,0,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_22:4)+H",1,0,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_22:4)+H",300281.8,0,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_22:4)+H",824.6165,0,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","7.94672083333333","8.24672083333333","640"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","7.70540555555556","8.00540555555556","1326"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","7.44985972222222","7.74985972222222","1978"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","8.95626363636364","9.25626363636364","5745"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","5.72048611111111","6.02048611111111","11625"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","7.71670694444445","8.01670694444445","17147"
"","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_22:4)+H",0,0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_22:4)+H","824.61638","683.59727","389.30502","369.33632","295.29955","315.26825","142.02639","8.129565","8.429565","17233"
"","PE(20:0_22:5)+H",1,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_22:5)+H",6.990346,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_22:5)+H",1,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_22:5)+H",340063.4,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_22:5)+H",822.6011,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_22:5)+H","822.60078","681.58167","387.28942","369.33632","295.29955","313.25265","142.02639","6.82585694444444","7.12585694444444","616"
"","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_22:5)+H","822.60078","681.58167","387.28942","369.33632","295.29955","313.25265","142.02639","7.05747638888889","7.35747638888889","1462"
"","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_22:5)+H",0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_22:5)+H","822.60078","681.58167","387.28942","369.33632","295.29955","313.25265","142.02639","5.75316805555555","6.05316805555555","9370"
"","PE(20:0_22:5)+H",1,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_22:5)+H",8.290424,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_22:5)+H",1,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_22:5)+H",79580.3,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_22:5)+H",822.598,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_22:5)+H","822.60078","681.58167","387.28942","369.33632","295.29955","313.25265","142.02639","8.13475694444444","8.43475694444444","11317"
"","PE(20:0_22:6)+H",1,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_22:6)+H",6.607728,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_22:6)+H",1,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_22:6)+H",295264.7,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_22:6)+H",820.5861,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_22:6)+H","820.58508","679.56597","385.27372","369.33632","295.29955","311.23695","142.02639","6.47828333333333","6.77828333333333","515"
"","PE(20:0_22:6)+H",1,0,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_22:6)+H",6.392905,0,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_22:6)+H",1,0,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_22:6)+H",219460.8,0,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_22:6)+H",820.5861,0,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_22:6)+H","820.58508","679.56597","385.27372","369.33632","295.29955","311.23695","142.02639","6.27630277777778","6.57630277777778","604"
"","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_22:6)+H","820.58508","679.56597","385.27372","369.33632","295.29955","311.23695","142.02639","5.73879166666667","6.03879166666667","4692"
"","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_22:6)+H",0,0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_22:6)+H","820.58508","679.56597","385.27372","369.33632","295.29955","311.23695","142.02639","6.01684305555556","6.31684305555556","9448"
"","PE(20:0_23:0)+H",1,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(20:0_23:0)+H",11.38827,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(20:0_23:0)+H",1,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(20:0_23:0)+H",116794.9,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(20:0_23:0)+H",846.6967,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(20:0_23:0)+H","846.69468","705.67557","411.38332","369.33632","295.29955","337.34655","142.02639","11.1885458333333","11.4885458333333","1099"
"","PE(20:0_25:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(20:0_25:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(20:0_25:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(20:0_25:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(20:0_25:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(20:0_25:0)+H","874.72598","733.70687","439.41462","369.33632","295.29955","365.37785","142.02639","11.9533833333333","12.2533833333333","4015"
"","PE(20:1_20:1)+H",1,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:1_20:1)+H",8.30612,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:1_20:1)+H",2,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:1_20:1)+H",778024.4,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:1_20:1)+H",800.61635,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:1_20:1)+H","800.61648","659.59737","367.32072","367.32072","293.28395","293.28395","142.02639","8.13221388888889","8.43221388888889","301"
"","PE(20:1_20:1)+H",1,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:1_20:1)+H",8.161917,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:1_20:1)+H",1,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:1_20:1)+H",192656.7,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:1_20:1)+H",800.6161,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:1_20:1)+H","800.61648","659.59737","367.32072","367.32072","293.28395","293.28395","142.02639","7.92857222222222","8.22857222222222","17797"
"","PE(20:1_20:2)+H",1,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:1_20:2)+H",7.424463,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:1_20:2)+H",2,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:1_20:2)+H",731011.2,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:1_20:2)+H",798.60145,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:1_20:2)+H","798.60078","657.58167","365.30502","367.32072","293.28395","291.26825","142.02639","7.2798","7.5798","344"
"","PE(20:1_20:2)+H",1,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:1_20:2)+H",7.300851,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:1_20:2)+H",2,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:1_20:2)+H",512799.4,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:1_20:2)+H",798.6013,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:1_20:2)+H","798.60078","657.58167","365.30502","367.32072","293.28395","291.26825","142.02639","7.09015833333333","7.39015833333333","353"
"","PE(20:1_20:2)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:1_20:2)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:1_20:2)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:1_20:2)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:1_20:2)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:1_20:2)+H","798.60078","657.58167","365.30502","367.32072","293.28395","291.26825","142.02639","9.11741666666667","9.41741666666667","14515"
"","PE(20:1_20:3)+H",1,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:1_20:3)+H",6.969626,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:1_20:3)+H",2,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:1_20:3)+H",1819422,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:1_20:3)+H",796.5858,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","6.80782777777778","7.10782777777778","154"
"","PE(20:1_20:3)+H",1,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:1_20:3)+H",6.709229,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:1_20:3)+H",2,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:1_20:3)+H",471735.3,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:1_20:3)+H",796.58605,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","6.61006388888889","6.91006388888889","248"
"","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","6.24340138888889","6.54340138888889","2096"
"","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","7.38762638888889","7.68762638888889","2203"
"","PE(20:1_20:3)+H",0,1,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:1_20:3)+H",0,8.559902,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:1_20:3)+H",0,2,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:1_20:3)+H",0,136770.8,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:1_20:3)+H",0,655.5676,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","8.43268888888889","8.73268888888889","2577"
"","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","7.02047777777778","7.32047777777778","9164"
"","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","6.07171666666667","6.37171666666667","12758"
"","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:1_20:3)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:1_20:3)+H","796.58518","655.56607","363.28942","367.32072","293.28395","289.25265","142.02639","12.5134541666667","12.8134541666667","13098"
